lyrics,url,artist
"Dad sold every record he ever owned
Floyd and Zeppelin, Beatles, Stones
A lifetime of music gone just to get me through
Momma always had her a second job
Gone with the sun until six o’clock
Whatever it took to get by she was gonna do
Didn’t dawn on me back then but now I see
Without them, I wouldn’t be me
When I’m up here on this stage
The spotlight’s on my face
But I see you
Sure it’s me behind this mic stand
It’s me strumming this Gibson
It’s me they love to give the credit to
But me don’t mean a thing without you
You make sacrifices every night and day
Never hear the crowd scream your name
But there’s a smile and a hand to hold when the show is through
I’d give it all up just to keep your love
But you wouldn’t let me because you care too much
About watching me watch my dreams all come true
When I’m up here on this stage
The spotlight’s on my face
But I see you
Sure it’s me behind this mic stand
It’s me strumming this Gibson
It’s me they love to give the credit to
But me don’t mean a thing without you
You worked overtime to buy those tickets
The gas, the beer and the babysitters
Just to spend one night with your baby at a country show
Paid twenty damn dollars for a place to park
Got in line early to grab your spot
So you deserve every word, every line of your favorite tune
When I’m up here on this stage
The spotlight’s on my face
But I see you
Sure it’s me behind this mic stand
It’s me strumming this Gibson
It’s me they love to give the credit to
I’m just trying to give the credit where credit’s due
Because me don’t mean a thing without you
Without you",https://genius.com/Luke-combs-without-you-lyrics,Luke Combs
"You're from one side of the tracks
And  I live on the other
Why  we don't see eye-to-eye
Really ain't no wonder
But you got the rock and I got the roll
You  got the heart and I got the soul
So  let's just be friends
Ain't gotta fight about it
Let's  find a way around it
Let's just be friends
Hey, what do you say?
If we don't even know what we were fussin' about
Don't  you think it's time we work it out?
Let's just be friends
Hey, let's just be friends
Yeah, we're pretty good alone, but I bet that together
We could make some noise this town would talk about forever
We've been back and fourth and pickin' sides
When you ain't wrong and I ain't right
So let's just be friends
Ain't gotta fight about it
Let's find a way around it
Let's just be friends
Hey, what do you say?
If we don't even know what we were fussin' about
Don't you think it's time we work it out?
Let's just be friends
Hey, let's just be friends
You're big city and I'm small town
The best of both worlds is what it sounds like
Let's just be friends
Oh, let's just be friends
Let's just be friends
Ain't gotta fight about it
Let's find a way around it
Let's just be friends
Hey, what do you say?
If we don't even know what we were fussin' about
Don't you think it's time we work it out?
Let's just be friends
Hey, let's just be friends
Oh, let's just be friends",https://genius.com/Luke-combs-lets-just-be-friends-lyrics,Luke Combs
"Her day starts with a coffee and ends with a wine
Takes forever getting ready so she's never on time for anything
When she gets that come get me look in her eyes
Well, it kinda scares me, the way that she drives me wild
She drives me wild
Beautiful, crazy, she can't help but amaze me
The way that she dances, ain't afraid to take chances
And wears her heart on her sleeve
Yeah, she's crazy but her crazy's beautiful to me
She makes plans for the weekend, can't wait to go out
Till she changes her mind
Says 'let's stay on the couch and watch TV'
And she falls asleep
Beautiful, crazy, she can't help but amaze me
The way that she dances, ain't afraid to take chances
And wears her heart on her sleeve
Yeah, she's crazy but her crazy's beautiful to me
She's unpredictable, unforgettable
It's unusual, unbelievable
How I'm such a fool, yeah, I'm such a fool for her
Beautiful, crazy, she can't help but amaze me
The way that she dances, ain't afraid to take chances
And wears her heart on her sleeve
Yeah, she's crazy, she's crazy, she's crazy
But her crazy's beautiful to me
Her crazy's beautiful to me
Beautiful",https://genius.com/Luke-combs-beautiful-crazy-leon-bridges-version-lyrics,Luke Combs
"I don't know why you can't buy wine 'round here on Sundays
Or an ice cold beer at a college football game
I don't know why at eighteen, mama gave me a curfew
But it was, ""Son, you're under my roof, then you're under my rules""
I guess it's all a part of a bigger plan
And some of them, I'll never understand
But they got their reasons, just like you
When you walked out of my life when you didn't have to
You sent me reelin', there's nothin' I can do
About you takin' my heart and breakin' it right in two
So if you see me soakin' in these thoughts I'm thinkin'
Drownin' in some barroom, off the deep end
I got my reasons
I don't know why them uptown guys sittin' three seats from me
Are raisin' 'em up just as fast as they can put 'em down
Or why that old timer wants the Yankees on the TV
And the barkeep keeps buyin' that one girl free rounds
But they got their reasons, just like you
When you walked out of my life when you didn't have to
You sent me reelin', there's nothin' I can do
About you takin' my heart and breakin' it right in two
So if you see me soakin' in these thoughts I'm thinkin'
Drownin' in some barroom, off the deep end
I got my reasons
Some are good and some are bad
Some are true and some are sad
Everyone's got some, but I need one that brings you back
'Cause they got their reasons, just like you
When you walked out of my life when you didn't have to
You sent me reelin', there's nothin' I can do
About you takin' my heart and breakin' it right in two
So if you see me soakin' in these thoughts I'm thinkin'
Drownin' in some barroom, off the deep end
I got my reasons
Woah, I got my reasons
Woah, I got my reasons
I got my reasons",https://genius.com/Luke-combs-reasons-the-writers-cut-lyrics,Luke Combs
"Inside the walls of prison, my body may be
But the Lord has set my soul free
There's a greystone chapel here at Folsom
A house of worship in this den of sin
You wouldn’t think that God had a place here at Folsom
But he saved the souls of many lost men
Now, there's a greystone chapel here at Folsom
Stands a hundred years tall, made of granite rock
It takes a ring of keys to move here at Folsom
But the door to the house of God is never locked
Inside the walls of prison, my body may be
But the Lord has set my soul free
But my Lord has set my soul free
There are men here that don't ever worship
There are men here who scoff at the ones who pray
But I’ve got down on my knees in that greystone chapel
And I thanked the Lord for helping me each day
Now, there's a greystone chapel here at Folsom
It has a touch of God's hand on every stone
It's a flower of light in a field of darkness
And it's given me the strength to carry on
Inside the walls of prison, my body may be
But the Lord has set my soul free
But my Lord has set my soul free",https://genius.com/Luke-combs-greystone-chapel-lyrics,Luke Combs
"If your kiss turned me to stone
I'd be a statue standing tall in ancient Rome
And if your touch shattered me like glass
I’d be in pieces trying to make the breaking last
If it took one look to turn my days to night
At least I'd have the stars that sparkle in your eyes
There's just some things that leave a man no choice
Like a compass needle needing its true North
Even if I knew the day we’d met you'd be the reason this heart breaks
Oh, I'd love you anyway
I know just trying to write a song
I run the risk that I could get your perfect wrong
Well, I guess what I'm trying to say
Is there ain't a word been made can shoulder so much weight
You could turn your back one me and walk away
Not a thing about the way I feel would change
Cause there's just some things that leave a man no choice
Like a compass needle needing its true North
Even if I knew the day we'd met you'd be the reason this heart breaks
Oh, I’d love you anyway
Just some things that leave a man no choice
Like a compass needle needing its true North
Even if I knew the day we’d met you'd be the reason this heart breaks
Oh, I’d love you anyway",https://genius.com/Luke-combs-love-you-anyway-lyrics,Luke Combs
"Her day starts with a coffee and ends with a wine
Takes forever getting ready so she's never on time for anything
When she gets that ""come get me"" look in her eyes
Well, it kinda scares me, the way that she drives me wild
When she drives me wild
Beautiful, crazy, she can't help but amaze me
The way that she dances, ain't afraid to take chances
And wears her heart on her sleeve
Yeah, she's crazy but her crazy's beautiful to me
She makes plans for the weekend, can't wait to go out
Till she changes her mind
Says, ""Let's stay on the couch and watch TV""
And she falls asleep
Beautiful, crazy, she can't help but amaze me
The way that she dances, ain't afraid to take chances
And wears her heart on her sleeve
Yeah, she's crazy but her crazy's beautiful to me
She's unpredictable, unforgettable
It's unusual, unbelievable
How I'm such a fool, yeah I'm such a fool for her
Beautiful, crazy, she can't help but amaze me
The way that she dances, ain't afraid to take chances
And wears her heart on her sleeve
Yeah, she's crazy, she's crazy, she's crazy
But her crazy's beautiful to me
Her crazy's beautiful to me",https://genius.com/Luke-combs-beautiful-crazy-acoustic-lyrics,Luke Combs
"Unreleased version
I still hit them dive bars
Every once in a blue moon
I've got a wild card that I keep inside my boot
I've been thinkin' lately maybe I should save it
Some hangovers sure kick my ass these days
So I spend most my happy hours here at home
In the middle of growin' up and gettin' old
But I can still raise hell all night with the boys when I want to
Lay that hammer down to see how fast she'll go
But these days I hang my hat on what I won't do
I've been findin' peace of mind slowin' my road
Learn to tow that line with time as it goes
In thе middle of growin' up and gettin' old",https://genius.com/Luke-combs-growing-up-and-getting-old-lyrics,Luke Combs
"Lord, I was born a ramblin' man
Tryin’ to make a livin' and doin' the best I can
And when it’s time for leavin', I hope you'll understand
That I was born a ramblin' man
My father was a gambler down in Georgia
And he wound up up on the wrong end of a gun
And I was born in the back seat of a Grayhound bus
Rollin' down highway 41
Lord, I was born a ramblin' man
Tryin' to make a livin' and doin’ the best I can
And when it’s time for leavin', I hope you’ll understand
That I was born a ramblin' man
I'm on my way to New Orleans this mornin'
Leaving out of Nashville, Tennessee
They’re always having a good time down on the bayou
Lord, and Delta women think the world of me
Lord, I was born a ramblin' man
Tryin' to make a livin' and doin' the best I can
And when it's time for leavin', I hope you'll understand
That I was born a ramblin' man
Lord, I was born a ramblin' man
Lord, I was born a ramblin' man
Lord, I was born a ramblin' man
Lord, I was born a ramblin' man",https://genius.com/Luke-combs-ramblin-man-lyrics,Luke Combs
"Well, I got a call from Rowdy 'round six o'clock
Sayin' he caught a hankerin' for a honky tonk
Wants an ice cold beer and a country song
But he didn't want to stay out all night long
Well, I ain't the kind to let a buddy drink alone
But I can't turn it off once I turn it on
There's no stoppin' me once I get goin'
Put a can in my hand, man, I'm wide ass open
The tick-tock of that clock is like a time bomb
By half past ten, I'm half past tipsy
At quarter to twelve, man, I done had plenty
The countdown's on when the first beer hits me
Five, four, three, two, one, too many
After five diet Millers, I was feelin' loose
Singin' karaoke to a TL tune
When a pretty little thing shot me a wink
She said, ""Hey, cowboy, could you buy us a drink?""
Well, hey, baby doll, I will if you want
But I can't turn it off once I turn it on
There's no stoppin' me once I get goin'
Put a can in my hand, man, I'm wide ass open
The tick-tock of that clock is like a time bomb
By half past ten, I'm half past tipsy
At quarter to twelve, man, I done had plenty
The countdown's on when the first beer hits me
Five, four, three, two, one, too many
C'mon
Now I've never been the kind to quit
Won't stop 'til I get to the bottom of this
And the night's still young
So what ya say we shotgun one?
There's no stoppin' me once I get to goin'
Put a can in my hand, man, I'm wide ass open
The tick-tock of that clock is like a time bomb
By half past ten, I'm half past tipsy
At quarter to twelve, man, I done had plenty
The countdown's on when the first beer hits me
Five, four, three, two, one, too many
Tell 'em, Drew
Five, four, three, two, one, too many
Yes, sir",https://genius.com/Luke-combs-and-brooks-and-dunn-1-2-many-the-writers-cut-lyrics,Luke Combs
"My dearest darlin'
I miss you more than words can tell
I hope the gardens growin tall
You're in good spirits and good health
We've traveled far now with a long way to go still
I know not yet when I'll return or if I ever will
Each day grows colder
Filled with powder, smoke, and steel
I worry before it's over, I've forgotten how to feel
I keep your picture in the pocket of my coat
I sometimes find when I'm alone it's my last bit of hope
Amidst the grips of these troubled times
Way back to you I always find
You're the wind that whispеrs through the pines
Bloom in the rows, green on thеm vines
Until we meet again my love sincerely signed
I'm ever yours, you're ever mine
Some of these boys aren't much older than our own
They fight like men and then get cut down before they're grown
This is my prayer that our daughter and our sons wrap their arms around each other and never around a gun
Amidst the grips of these troubled times
Way back to you I always find
You're the wind that whispers through the pines
Bloom in the rows green on them vines
Until we meet again my love sincerely signed
I'm ever yours, you're ever mine
If you should hear it's come my time
Way back to you I always find
I'll be the wind that whisper through the pines
Pitch in the black, star in the shine
Meet again on the other side
I'm ever yours, you're ever mine",https://genius.com/Luke-combs-ever-mine-lyrics,Luke Combs
"Used to spend my nights out in a barroom
Liquor was the only love I'd known
But you rescued me from reachin' for the bottom
And brought me back from bein' too far gone
You're as smooth as Tennessee whiskey
You're as sweet as strawberry wine
You're as warm as a glass of brandy
And honey, I stay stoned on your love all the time
I've looked for love in all the same old places
Found the bottom of a bottle's always dry
But when you poured out your heart, I didn't waste it
'Cause there's nothin' like your love to get me high
And you're as smooth as Tennessee whiskey
You're as sweet as strawberry wine
You're as warm as a glass of brandy
And honey, I stay stoned on your love all the time
You're as smooth as Tennessee whiskey
You're as sweet as strawberry wine
You're as warm as a glass of brandy
And honey, I stay stoned on your love all the time
You're as smooth as Tennessee whiskey
Tennessee whiskey, Tennessee whiskey
You're as smooth as Tennessee whiskey
Tennessee whiskey, Tennessee whiskey",https://genius.com/Chris-stapleton-tennessee-whiskey-lyrics,Chris Stapleton
"We pass in the hall
On our way to separate rooms
The only time we ever talk
Is when the monthly bills are due
We go to work, we go to church
We fake the perfect life
I'm past the point of give a damn
And all my tears are cried
We can just go on like this
Say the word, we'll call it quits
Baby, you can go or you can stay
But I won't love you either way
It's been so long since I've felt
Anything inside these walls
You can't hate and you can't hurt
When you don't feel at all
I used to cry and stay up nights
And wonder what went wrong
And it's been hard
But hearts can only do that for so long
We can just go on like this
Say the word, we'll call it quits
Baby, you can go or you can stay
I won't love you either way
We can just go on like this
Say the word, we'll call it quits
Baby, you can go or you can stay
But I won't love you either way",https://genius.com/Chris-stapleton-either-way-lyrics,Chris Stapleton
"Honey, load up your questions
And pick up your sticks and your stones
And pretend I'm a shelter
For heartaches that don't have a home
And choose the words that cut like a razor
And all that I'll say, is...
Fire away
Take your best shot
Show me what you got
Honey, I'm not afraid
Rear back and take aim
And fire away
Well, I wish I could say
That I've never been here before
But you know and I know
That I'll always come back for more
Your love might be my damnation
But I'll cry to my grave
Fire away
Take your best shot
Show me what you got
Honey, I'm not afraid
Rear back and take aim
And fire away
Aww, fire away
Take your best shot
Show me what you got
Honey, I'm not afraid
Rear back and take aim
And fire away
Fire away
Aww, fire away
Fire away",https://genius.com/Chris-stapleton-fire-away-lyrics,Chris Stapleton
"Seen my share of broken halos
Folded wings that used to fly
They've all gone wherever they go
Broken halos that used to shine
Angels come down from the heavens
Just to help us on our way
Come to teach us, then they leave us
And they find some other soul to save
Seen my share of broken halos
Folded wings that used to fly
They've all gone wherever they go
Broken halos that used to shine
Broken halos that used to shine
Don't go looking for the reasons
Don't go asking Jesus why
We're not meant to know the answers
They belong to the by and by
They belong to the by and by
Seen my share of broken halos
Folded wings that used to fly
They've all gone wherever they go
Broken halos that used to shine
Broken halos that used to shine
Broken halos that used to shine
Broken halos that used to shine",https://genius.com/Chris-stapleton-broken-halos-lyrics,Chris Stapleton
"I'm feelin' like a bullet jumpin' out a gun
I'm feelin' like a winner, I feel like the one
You're doing somethin' to me, you're doing somethin' strange
Well, jump back, talk to me, woman
You make me wanna make a baby, baby, uh
Supernatural woman, supernatural freak
Don't know what you're doin', got me feelin' weak
Oh, I wanna call you fever, baby, you can set a fire on me
Hot damn, pop it like a pistol, mama
You got me down on my knees, begging please
I'm comin', baby
I'm gunnin' for you, yeah
Locked, loaded, shoot my shot tonight
I'm comin', baby
I'm gunnin' for you
Pull my trigger, let me blow your mind
You red leather rocket, you little foxy queen
Everybody's watching, pretty little thing
Baby, tell me, what's your fantasy?
Come closer, let's talk about it
You want white lines in a limousine
Whipped cream, and everything in between, yeah
I'm comin', baby
I'm gunnin' for you, yeah
Locked, loaded, shoot my shot tonight
I'm comin', baby
I'm gunnin' for you
Pull my trigger, let me blow your mind
I'm comin', baby
I'm comin', baby
I'm gunnin' for you, yeah
Locked, loaded, shoot my shot tonight
I'm comin', baby
I'm gunnin' for you
Pull my trigger, let me blow your mind",https://genius.com/Ed-sheeran-chris-stapleton-and-bruno-mars-blow-lyrics,Chris Stapleton
"Well the road rolls out like a welcome mat
To a better place than the one we're at
And I ain't got no kinda plan
But I've had all of this town I can stand
And I got friends out on the coast
We can jump in the water and see what floats
We've been savin' for a rainy day
Let's beat the storm and be on our way
And it don't matter to me
Wherever we are is where I wanna be
And Honey, for once in our life
Let's take our chances and roll the dice
I can be your lucky penny, you can be my four-leaf clover
Startin' over
This might not be an easy time
There's rivers to cross and hills to climb
Some days we might fall apart
And some nights might feel cold and dark
But nobody wins afraid of losin'
And the hard roads are the ones worth choosin'
Someday we'll look back and smile
And know it was worth every mile
And it don't matter to me
Wherever we are is where I wanna be
And Honey, for once in our life
Let's take our chances and roll the dice
I can be your lucky penny, you can be my four-leaf clover
Startin' over
Startin' over
It don't matter to me
Wherever we are is where I wanna be
And Honey, for once in our life
Let's take our chances and roll the dice
I can be your lucky penny, you can be my four-leaf clover
Startin' over
Startin' over
Oooh, ooh-ooh-ooh
Oooh, ooh-ooh-ooh",https://genius.com/Chris-stapleton-starting-over-lyrics,Chris Stapleton
"I know it ain't all that late
But you should probably leave
I recognize that look in your eyes
Yeah, you should probably leave
'Cause I know you and you know me
And we both know where this is gonna lead
You want me to say that I want you to stay
So you should probably leave
Yeah, you should probably leave
There's still time for you to finish your wine
Then you should probably leave
And it's hard to resist, alright, just one kiss
Then you should probably leave
'Cause I know you and you know me
And we both know where this is gonna lead
You want me to say that I want you to stay
So you should probably leave
Yeah, you should probably leave
Like a devil on my shoulder you keep whisperin' in my ear
And it's gettin' kinda hard for me to do the right thing here
I wanna do the right thing, baby
Sun on your skin, 6AM
And I been watchin' you sleep
And honey, I'm so afraid you're gonna wake up and say
That you should probably leave
'Cause I know you and you know me
And we both know where this is gonna lead
I want you to stay but you'll probably say
That you should probably leave
Yeah, you should probably leave
Oh, you should probably leave",https://genius.com/Chris-stapleton-you-should-probably-leave-lyrics,Chris Stapleton
"Street lights along the highway
Throwin' shadows in the dark
And the memories keep on turnin'
To the rhythm of a broken heart
You only need a roof when it's rainin'
You only need a fire when it's cold
You only need a drink when the whiskey
Is the only thing you have left to hold
Sun comes up and goes back down
And fallin' feels like flyin' 'til you hit the ground
Say the word and I'll be there for you
Baby, I will be your parachute
Parachute
There's a song that I remember
I never learned to play
And a lifetime of forgotten words
I never got to say
You only need a roof when it's rainin'
You only need a fire when it’s cold
You only need a drink when the whiskey
Is the only thing you have left to hold
Sun comes up and goes back down
And fallin' feels like flyin' 'til you hit the ground
Say the word and I’ll be there for you
Baby, I will be your parachute
Parachute
If you think you're goin' down
Just know I will be around
You only need a roof when it's rainin'
You only need a fire when it's cold
You only need a drink when the whiskey
Is the only thing you have left to hold
Sun comes up and goes back down
And fallin' feels like flyin' 'til you hit the ground
Say the word and I'll be there for you
Baby, I will be your
Baby, I will be your parachute
Parachute",https://genius.com/Chris-stapleton-parachute-lyrics,Chris Stapleton
"When I think of you and the first time we met
And I heard the sound of your sweet gentle voice
My heart took me over and gave me no choice
And right then I knew
It makes me want more of you
Again and again
I fall more in love with you
Than I've ever been
From the moment you wake me up
'Til you kiss me goodnight
Everything that you do
It makes me want more of you
When I look at you now that years have gone by
I think of the memories that time can't erase
And all of the smiles that you've brought to my face
Your love's been so true
It makes me want more of you
Again and again
I fall more in love with you
Than I've ever been
From the moment you wake me up
'Til you kiss me goodnight
Everything that you do
It makes me want more of you
When I leave this earth you'll be holding my hand
And it gives me comfort to know you'll be there
And I'll thank the Lord for the love that we share
You're heaven to me
It makes me want more of you
Again and again
I fall more in love with you
Than I've ever been
From the moment you wake me up
'Til you kiss me goodnight
Everything that you do
It makes me want more of you
Everything that you do
It makes me want more of you",https://genius.com/Chris-stapleton-more-of-you-lyrics,Chris Stapleton
"There's a bottle on the dresser by your ring
And it's empty so right now I don't feel a thing
And I'll be hurtin' when I wake up on the floor
But I'll be over it by noon
That's the difference between whiskey and you
Come tomorrow, I can walk in any store
It ain't a problem, they'll always sell me more
But your forgiveness
Well, that's somethin' I can't buy
There ain't a thing that I can do
That's the difference between whiskey and you
One's a devil, one keeps drivin' me insane
At times I wonder if they ain't both the same
But one's a liar that helps to hide me from my pain
And one's the long gone bitter truth
That's the difference between whiskey and you
I've got a problem but it ain't like what you think
I drink because I'm lonesome and I'm lonesome 'cause I drink
But if I don't break down and bring it on myself
It'll hit out of the blue
That's the difference between whiskey and you
One's a devil, one keeps drivin' me insane
At times I wonder, oh, if they ain't both the same
One's a liar that helps to hide me from my pain
And one's the long gone bitter truth
That's the difference between whiskey and you
Aww, that's the difference between whiskey and you",https://genius.com/Chris-stapleton-whiskey-and-you-lyrics,Chris Stapleton
"She took down the photograph
Of our wedding day
Ripped it down the middle
And threw my half away
And I got nobody to blame but me
I got nobody to blame but me
She broke all my fishing rods
Put my guns in hock
Threw my clothes out in the yard
And changed out all the locks
And I got nobody to blame but me
I got nobody to blame but me
I know right where I went wrong
I know just what got her gone
Turned my life into this country song
And I got nobody to blame but me
I got nobody to blame but me
She fired up my old hot rod
Ran it in the pond
Put sugar in my John Deere
I can't even mow my lawn
And I got nobody to blame but me
I got nobody to blame but me
She built her a bonfire
With my old six string
Took all my good whiskey
And poured it down the drain
And I got nobody to blame but me
I got nobody to blame but me
I know right where I went wrong
I know just what got her gone
Turned my life into this country song
And I got nobody to blame but me
I got nobody to blame but me",https://genius.com/Chris-stapleton-nobody-to-blame-lyrics,Chris Stapleton
"I see the sunrise creepin' in
Everything changes like the desert wind
Here she comes and then she's gone again, and
I'm just a traveller on this earth
Sure as my heart's behind the pocket of my shirt
I'll just keep rollin' 'til I'm in the dirt
'Cause I'm a traveller, oh, I'm a traveller
I couldn't tell you, honey, I don't know
Where I'm goin', but I've got to go
'Cause every turn reveals some other road
And I'm a traveller, oh, I'm a traveller
My heartbeat's rhythm is a lonesome sound
Just like the rubber turnin' on the ground
Always lost and nowhere bound
I'm just a traveller on this earth
Sure as my heart's behind the pocket of my shirt
I'll just keep rollin' 'til I'm in the dirt
'Cause I'm a traveller, oh, I'm a traveller
I couldn't tell you, honey, I don't know
Where I'm goin', but I've got to go
'Cause every turn reveals some other road
And I'm a traveller, oh, I'm a traveller
When I'm gone
Somebody else will have to feel this wrong
Somebody else will have to sing this song
Somebody else will have to sing along
Sing along
I'm just a traveller on this earth
Sure as my heart's behind the pocket of my shirt
I'll just keep rollin' 'til I'm in the dirt
'Cause I'm a traveller, oh, I'm a traveller
I couldn't tell you, honey, I don't know
Where I'm goin', but I've got to go
'Cause every turn reveals some other road
And I'm a traveller, oh, I'm a traveller",https://genius.com/Chris-stapleton-traveller-lyrics,Chris Stapleton
"They say ""Love is more precious than gold""
Can't be bought and it can't be sold
I got love, enough to spare
That makes me a millionaire
I got a woman with eyes that shine
Down deep, as a diamond mine
She's my treasure, so very rare
She made me a millionaire
When we ride around, ride around this old town
In my beat-up car, with the windows down
People look at her and they look at me
And say ""That boy is sure livin' in luxury""
Sweet luxury
'Cause love is more precious than gold
It can't be bought no, never could be sold
I got love, enough to share
That makes me a millionaire
When the kisses fall from everywhere
Like riches on a millionaire
When my pockets are empty and the cupboard is bare
I still feel like a millionaire
'Cause love is more precious than gold
It can't be bought and it can't be sold
I got love, enough to spare
That makes me a millionaire",https://genius.com/Chris-stapleton-millionaire-lyrics,Chris Stapleton
"Girl, the way you broke my heart
It shattered like a rock through a window
I thought we had it so good
Never really saw this comin'
Oh, why you got to be so cold?
Why you got to go and cut me like a knife
And put our love on ice?
Oh, girl you know you left this hole
Right here in the middle of my soul
Oh-oh, oh, why you got to be so cold?
What am I supposed to say
If anybody ask me about you?
I guess I'll tell 'em I'm without you
How am I supposed to live
When I built my life around you?
Try to put yourself in my shoes
Oh, why you got to be so cold?
Why you got to go and cut me like a knife
And put our love on ice?
Oh, girl you know you left this hole
Right hеre in the middle of my soul
Oh-oh, oh, why you got to bе so cold?
I can only feel my love hangin' on
I don't feel like it's over
I'm still on fire
Why you gotta be so-?
Oh, why you got to be so cold?
Why you got to go and cut me like a knife
And put our love on ice?
Oh, girl you know you left this hole
Right here in the middle of my soul
Oh-oh, oh, why you got to be so cold?
Why you got to be so cold?
Why you got to be so cold?
You got to be so cold",https://genius.com/Chris-stapleton-cold-lyrics,Chris Stapleton
"Well he came from Northern Ireland
Searching for the free man's ground
And he came to bet his fortune
On a West Virginia plow
He built a house of timber
And raised a redhead son
Then they worked the land together
And prayed the rain would come
There's a scarecrow in the garden
That looks like Lucifer
And I've been reading Revelations
With my bare feet in the dirt
Well the redhead's son got older
And took a brown eyed wife
And the fields were green as dollars
Cause the dirt was black as night
I came in late September
The youngest one of three
And my sisters off and married
So the land was left to me
There's a scarecrow in the garden
That looks like Lucifer
And I've been reading Revelations
With my bare feet in the dirt
I know every single fencepost
Every rock that goes around
I've been staring at the red oak
Where I know they'll lay me down
The fields ain't what they once were
The rains just seem to flood
And I've been thinking about that river
Wondering how it turned to blood
I've been sitting here all morning
I was sitting here all night
There's a bible in my left hand
And a pistol in my right",https://genius.com/Chris-stapleton-scarecrow-in-the-garden-lyrics,Chris Stapleton
"I was lookin' for a change of scene
You were lookin' at a magazine
It was red carpets and limousines
And the grass seemed so much greener
All we wanted was to get there fast
So we packed up everything we had
Runnin' on hope and a tank of gas
Like dreams ain't just for dreamers
We couldn't wait to leave that life behind
And try to find salvation in that city limit sign
And one of those L.A. nights
When the stars come out
Oh, the stars come out
And shine
And they burn so bright
They drown the downtown lights
When the stars come out
Oh, when the stars come out
Everybody's somebody, someday
Everybody's got a part to play
Everybody's tryin' to find a way
To say what needs sayin'
Everybody's got a friend of a friend
Somebody that can get you in
Beggin' angels for a sin
In a game that we're all playin'
You and I, we're gamblers holdin' cards that we can't see
And I'm bettin' on you, and you're bettin' on me
One of those L.A. nights
When the stars come out
Oh, the stars come out
And shine
And they burn so bright
They drown the downtown lights
When the stars come out
Oh, when the stars come out
Down on the freeway, the sun is out of sight
And I got a feelin' tonight might be the night
Yeah, tonight might be the night
One of those L.A. nights
When the stars come out
Oh, the stars come out
And shine
And they burn so bright
They drown the downtown lights
When the stars come out
Oh, when the stars come out
When the stars come out, ohh
When the stars come out",https://genius.com/Chris-stapleton-when-the-stars-come-out-lyrics,Chris Stapleton
"Yesterday just came and went
And today dealt me another hand of heartaches that I'll play
What we said and what we meant
Two different things, just some words and rings
And time keeps raising the stakes
Tonight I'll find you in my dreams
And tomorrow I'll wake up and have to feel you fade away
That's the way it goes it seems
Tears filled with pain and they fall like rain
Constant reminders every day
Without your love
The sky is grey
Without your love
I'm waiting on the sun to shine
Without your love
Every hour is the darkest time of day
And every moment's a crime
And every moment's a crime
The more I live without you
Just can't forget about you
Nobody else can set me free
Baby, please come back to me
Baby, please come back to me
Without your love
The sky is grey
Without your love
I'm just waiting on the sun shine
Without your love
Every hour is the darkest time of day
And every moment's a crime
Without your love
And every moment's a crime
Without your love
And I'm just doing my time
Without your love
And every moment's a crime",https://genius.com/Chris-stapleton-without-your-love-lyrics,Chris Stapleton
"Let me tell you a story
About an old friend of mine
Somebody left her in a shopping cart
In a parking lot for us to find
Just a fuzzy black pup
She was hungry and feeling alone
We put her in the back seat
And told her we were takin' her home
Run, Maggie run
With the heart of a rebel child
Oh, run, Maggie run
Be just as free as you are wild
A few kids later
We moved out on the farm
And she followed those kids around
Yeah, she kept them safe from harm
And she loved to chase squirrels
And playin' out in the snow
She'd take off like a bullet
Man, you should have seen her go
Run, Maggie run
With the heart of a rebel child
Oh, run, Maggie run
Be just as free as you are wild
It was rainin' on a Monday
The day that Maggie died
She woke up and couldn't use her legs
So I laid down by her side
She put her head on my hand
Like she'd done so many times
I told her she was a good dog
Then I told her goodbye
Run, Maggie run
With the heart of a rebel child
Oh, run, Maggie run
Be just as free as you are wild
I had a revelation
As the tractor dug a hole
I can tell you right now
That a dog has a soul
And I thought to myself
As we buried her on the hill
I never knew me a better dog
And I guess I never will
Run, Maggie run
With the heart of a rebel child
Oh, run, Maggie run
Be just as free as you are wild
Oh, run, Maggie run
With the heart of a rebel child
Oh, run, Maggie run
Be just as free as you are wild",https://genius.com/Chris-stapleton-maggies-song-lyrics,Chris Stapleton
"Don't put my love on your back burner
Never let anything that hot get cold
And if you ever change your mind
Want to leave my love behind
Just let me be the second one to know
Yeah, the second one to know
Hold up my right hand
Swear to the Promised Land
Rather die before I treat you bad
All I ask from you
Is to treat me the same way, too
'Cause I don't want to lose this thing we have
Don't put my love on your back burner
Never let anything that hot get cold
And if you ever change your mind
Want to leave my love behind
Just let me be the second one to know
Yeah, the second one to know
First, you stole my heart
That was the easy part
Don't ever tell me that crime don't pay
Now that it's in your hands
Want you to understand
I would have given it to you anyway
Don't put my love on your back burner
Never let anything that hot get cold
And if you ever change your mind
Wanna leave my love behind
Just let me be the second one to know
Yeah, the second one to know",https://genius.com/Chris-stapleton-second-one-to-know-lyrics,Chris Stapleton
